City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
205,Bengkulu,ID,2022-09-07 01:29:46,-3.8004,102.2655,297.92,84,100,3.43
206,Liberty,US,2022-09-07 01:28:49,31.8335,-81.5004,302.19,47,0,0.0
207,Gunnedah,AU,2022-09-07 01:29:47,-30.9833,150.25,288.4,62,100,0.62
208,Raudeberg,NO,2022-09-07 01:29:47,61.9875,5.1352,284.74,52,8,4.48
209,General Pico,AR,2022-09-07 01:29:48,-35.6566,-63.7568,290.97,20,0,7.2
210,Aksarka,RU,2022-09-07 01:29:48,66.5606,67.7975,276.35,96,100,3.8
211,Ribeira Grande,PT,2022-09-07 01:29:49,38.5167,-28.7,297.57,87,97,7.79
212,Salalah,OM,2022-09-07 01:29:49,17.0151,54.0924,298.2,94,100,1.54
213,Hommelvik,NO,2022-09-07 01:29:50,63.4108,10.7942,279.75,93,0,2.57
214,Khatanga,RU,2022-09-07 01:29:50,71.9667,102.5,275.29,83,100,5.71
215,Hithadhoo,MV,2022-09-07 01:29:50,-0.6,73.0833,300.82,67,98,6.58
216,Birmitrapur,IN,2022-09-07 01:29:51,22.4,84.7667,299.11,87,100,1.56
217,Kavieng,PG,2022-09-07 01:29:51,-2.5744,150.7967,302.55,68,83,3.29
218,Fortuna,US,2022-09-07 01:29:52,40.5982,-124.1573,295.33,73,0,3.6
219,Luderitz,NA,2022-09-07 01:29:52,-26.6481,15.1594,290.05,49,0,3.18
220,Portobelo,PA,2022-09-07 01:29:52,9.55,-79.65,298.77,86,96,2.31
221,Tombouctou,ML,2022-09-07 01:29:53,20.0,-3.0,309.41,19,9,3.59
222,Varzelandia,BR,2022-09-07 01:29:53,-15.7014,-44.0275,293.01,56,71,4.3
223,Laguna,US,2022-09-07 01:29:54,38.421,-121.4238,319.23,19,0,3.09
224,Davila,PH,2022-09-07 01:29:54,18.4726,120.5763,303.14,78,100,3.29
225,Bodden Town,KY,2022-09-07 01:29:55,19.2833,-81.25,303.15,74,20,1.54
226,Lasa,IT,2022-09-07 01:29:55,46.6166,10.7002,289.64,86,96,0.8
227,Mahebourg,MU,2022-09-07 01:29:55,-20.4081,57.7,294.31,73,75,6.69
228,Cicuco,CO,2022-09-07 01:29:56,9.2631,-74.6569,299.74,82,100,1.23
229,Tigzirt,DZ,2022-09-07 01:29:57,36.8886,4.1198,298.96,74,100,1.3
